SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey
40.63,-105.516,40.65,-105.5,2017,40.630:-105.516,40.650:-105.500
40.27,-105.782,40.29,-105.78,2017,40.270:-105.782,40.290:-105.780
40.684,-106.226,40.69,-106.22,2017,40.684:-106.226,40.690:-106.220
40.503,-106.797,40.49,-106.78,2017,40.503:-106.797,40.490:-106.780
40.461,-107.051,40.45,-107.06,2017,40.461:-107.051,40.450:-107.060
40.048,-106.164,40.05,-106.18,2017,40.048:-106.164,40.050:-106.180
40.328,-106.167,40.33,-106.18,2017,40.328:-106.167,40.330:-106.180
40.356,-105.703,40.37,-105.7,2017,40.356:-105.703,40.370:-105.700
39.726,-105.599,39.73,-105.58,2017,39.726:-105.599,39.730:-105.580
39.451,-107.103,39.45,-107.1,2017,39.451:-107.103,39.450:-107.100
39.542,-106.888,39.53,-106.9,2017,39.542:-106.888,39.530:-106.900
39.124,-105.895,39.13,-105.9,2017,39.124:-105.895,39.130:-105.900
38.912,-106.164,38.93,-106.18,2017,38.912:-106.164,38.930:-106.180
38.928,-107.554,38.93,-107.54,2017,38.928:-107.554,38.930:-107.540
38.831,-106.804,38.85,-106.82,2017,38.831:-106.804,38.850:-106.820
38.46,-106.993,38.45,-106.98,2017,38.460:-106.993,38.450:-106.980
38.266,-106.751,38.25,-106.74,2017,38.266:-106.751,38.250:-106.740
37.704,-106.785,37.69,-106.78,2017,37.704:-106.785,37.690:-106.780
37.344,-107.1,37.33,-107.1,2017,37.344:-107.100,37.330:-107.100
37.164,-106.98,37.17,-106.98,2017,37.164:-106.980,37.170:-106.980
37.313,-107.895,37.33,-107.9,2017,37.313:-107.895,37.330:-107.900
37.089,-108.648,37.09,-108.66,2017,37.089:-108.648,37.090:-108.660
37.519,-108.623,37.53,-108.62,2017,37.519:-108.623,37.530:-108.620
37.651,-108.073,37.65,-108.06,2017,37.651:-108.073,37.650:-108.060
38.027,-107.771,38.01,-107.78,2017,38.027:-107.771,38.010:-107.780
38.081,-108.476,38.09,-108.46,2017,38.081:-108.476,38.090:-108.460
38.422,-108.401,38.41,-108.42,2017,38.422:-108.401,38.410:-108.420
38.422,-107.927,38.41,-107.94,2017,38.422:-107.927,38.410:-107.940
38.81,-107.827,38.81,-107.82,2017,38.810:-107.827,38.810:-107.820
38.933,-108.645,38.93,-108.66,2017,38.933:-108.645,38.930:-108.660
39.368,-108.375,39.37,-108.38,2017,39.368:-108.375,39.370:-108.380
39.583,-107.716,39.57,-107.7,2017,39.583:-107.716,39.570:-107.700
39.907,-107.43,39.89,-107.42,2017,39.907:-107.430,39.890:-107.420
39.937,-108.259,39.93,-108.26,2017,39.937:-108.259,39.930:-108.260
40.612,-108.182,40.61,-108.18,2017,40.612:-108.182,40.610:-108.180
39.637,-106.162,39.65,-106.18,2017,39.637:-106.162,39.650:-106.180
40.57,-108.92,40.57,-108.94,2017,40.570:-108.920,40.570:-108.940
41.501,-72.757,41.49,-72.74,2017,41.501:-72.757,41.490:-72.740
38.894,-77.014,38.89,-77.02,2017,38.894:-77.014,38.890:-77.020
39.109,-75.449,39.09,-75.46,2017,39.109:-75.449,39.090:-75.460
39.565,-75.597,39.57,-75.58,2017,39.565:-75.597,39.570:-75.580
38.727,-75.361,38.73,-75.38,2017,38.727:-75.361,38.730:-75.380
29.681,-82.354,29.69,-82.34,2017,29.681:-82.354,29.690:-82.340
30.36,-82.254,30.37,-82.26,2017,30.360:-82.254,30.370:-82.260
30.246,-85.69,30.25,-85.7,2017,30.246:-85.690,30.250:-85.700
29.931,-82.232,29.93,-82.22,2017,29.931:-82.232,29.930:-82.220
28.307,-80.711,28.29,-80.7,2017,28.307:-80.711,28.290:-80.700
30.404,-85.161,30.41,-85.18,2017,30.404:-85.161,30.410:-85.180
26.902,-82.031,26.89,-82.02,2017,26.902:-82.031,26.890:-82.020
28.859,-82.492,28.85,-82.5,2017,28.859:-82.492,28.850:-82.500
29.954,-81.818,29.97,-81.82,2017,29.954:-81.818,29.970:-81.820
30.212,-82.626,30.21,-82.62,2017,30.212:-82.626,30.210:-82.620
27.186,-81.81,27.17,-81.82,2017,27.186:-81.810,27.170:-81.820
29.556,-83.172,29.57,-83.18,2017,29.556:-83.172,29.570:-83.180
30.345,-81.713,30.33,-81.7,2017,30.345:-81.713,30.330:-81.700
30.64,-87.276,30.65,-87.26,2017,30.640:-87.276,30.650:-87.260
29.466,-81.309,29.45,-81.3,2017,29.466:-81.309,29.450:-81.300
29.8,-84.779,29.81,-84.78,2017,29.800:-84.779,29.810:-84.780
30.55,-84.608,30.53,-84.62,2017,30.550:-84.608,30.530:-84.620
29.749,-82.815,29.73,-82.82,2017,29.749:-82.815,29.730:-82.820
26.989,-81.218,26.97,-81.22,2017,26.989:-81.218,26.970:-81.220
29.928,-85.218,29.93,-85.22,2017,29.928:-85.218,29.930:-85.220
30.476,-82.978,30.49,-82.98,2017,30.476:-82.978,30.490:-82.980
27.492,-81.81,27.49,-81.82,2017,27.492:-81.810,27.490:-81.820
26.607,-81.223,26.61,-81.22,2017,26.607:-81.223,26.610:-81.220
28.564,-82.402,28.57,-82.42,2017,28.564:-82.402,28.570:-82.420
27.339,-81.252,27.33,-81.26,2017,27.339:-81.252,27.330:-81.260
27.909,-82.353,27.89,-82.34,2017,27.909:-82.353,27.890:-82.340
30.85,-85.767,30.85,-85.78,2017,30.850:-85.767,30.850:-85.780
27.709,-80.597,27.69,-80.58,2017,27.709:-80.597,27.690:-80.580
30.783,-85.229,30.77,-85.22,2017,30.783:-85.229,30.770:-85.220
30.374,-83.84,30.37,-83.86,2017,30.374:-83.840,30.370:-83.860
30.041,-83.123,30.05,-83.14,2017,30.041:-83.123,30.050:-83.140
26.553,-81.968,26.57,-81.98,2017,26.553:-81.968,26.570:-81.980
30.479,-84.346,30.49,-84.34,2017,30.479:-84.346,30.490:-84.340
29.292,-82.785,29.29,-82.78,2017,29.292:-82.785,29.290:-82.780
30.289,-84.848,30.29,-84.86,2017,30.289:-84.848,30.290:-84.860
30.456,-83.497,30.45,-83.5,2017,30.456:-83.497,30.450:-83.500
27.427,-82.401,27.41,-82.42,2017,27.427:-82.401,27.410:-82.420
27.11,-80.441,27.09,-80.46,2017,27.110:-80.441,27.090:-80.460
30.552,-81.736,30.57,-81.74,2017,30.552:-81.736,30.570:-81.740
30.688,-86.594,30.69,-86.58,2017,30.688:-86.594,30.690:-86.580
27.301,-80.945,27.29,-80.94,2017,27.301:-80.945,27.290:-80.940
28.566,-81.261,28.57,-81.26,2017,28.566:-81.261,28.570:-81.260
27.995,-81.259,28.01,-81.26,2017,27.995:-81.259,28.010:-81.260
28.325,-82.465,28.33,-82.46,2017,28.325:-82.465,28.330:-82.460
27.892,-82.708,27.89,-82.7,2017,27.892:-82.708,27.890:-82.700
28.003,-81.619,28.01,-81.62,2017,28.003:-81.619,28.010:-81.620
29.582,-81.745,29.57,-81.74,2017,29.582:-81.745,29.570:-81.740
29.938,-81.442,29.93,-81.46,2017,29.938:-81.442,29.930:-81.460
27.382,-80.371,27.37,-80.38,2017,27.382:-80.371,27.370:-80.380
30.667,-87.05,30.65,-87.06,2017,30.667:-87.050,30.650:-87.060
27.168,-82.359,27.17,-82.34,2017,27.168:-82.359,27.170:-82.340
28.745,-81.223,28.73,-81.22,2017,28.745:-81.223,28.730:-81.220
28.633,-82.133,28.65,-82.14,2017,28.633:-82.133,28.650:-82.140
30.162,-83.006,30.17,-83.02,2017,30.162:-83.006,30.170:-83.020
29.982,-83.657,29.97,-83.66,2017,29.982:-83.657,29.970:-83.660
30.031,-82.357,30.05,-82.34,2017,30.031:-82.357,30.050:-82.340
29.02,-81.191,29.01,-81.18,2017,29.020:-81.191,29.010:-81.180
30.136,-84.407,30.13,-84.42,2017,30.136:-84.407,30.130:-84.420
30.632,-86.121,30.65,-86.14,2017,30.632:-86.121,30.650:-86.140
30.61,-85.713,30.61,-85.7,2017,30.610:-85.713,30.610:-85.700
26.146,-80.258,26.13,-80.26,2017,26.146:-80.258,26.130:-80.260
28.681,-81.653,28.69,-81.66,2017,28.681:-81.653,28.690:-81.660
29.238,-82.186,29.25,-82.18,2017,29.238:-82.186,29.250:-82.180
29.241,-81.689,29.25,-81.7,2017,29.241:-81.689,29.250:-81.700
26.646,-80.453,26.65,-80.46,2017,26.646:-80.453,26.650:-80.460
26.222,-80.551,26.21,-80.54,2017,26.222:-80.551,26.210:-80.540
26.296,-80.856,26.29,-80.86,2017,26.296:-80.856,26.290:-80.860
26.177,-80.854,26.17,-80.86,2017,26.177:-80.854,26.170:-80.860
26.172,-81.559,26.17,-81.54,2017,26.172:-81.559,26.170:-81.540
25.605,-80.392,25.61,-80.38,2017,25.605:-80.392,25.610:-80.380
24.947,-81.563,24.93,-81.58,2017,24.947:-81.563,24.930:-81.580
25.551,-80.83,25.57,-80.82,2017,25.551:-80.830,25.570:-80.820
34.244,-84.846,34.25,-84.86,2017,34.244:-84.846,34.250:-84.860
32.807,-83.691,32.81,-83.7,2017,32.807:-83.691,32.810:-83.700
32.403,-81.732,32.41,-81.74,2017,32.403:-81.732,32.410:-81.740
33.05,-81.929,33.05,-81.94,2017,33.050:-81.929,33.050:-81.940
33.315,-83.966,33.33,-83.98,2017,33.315:-83.966,33.330:-83.980
34.878,-85.122,34.89,-85.14,2017,34.878:-85.122,34.890:-85.140
33.912,-84.558,33.93,-84.54,2017,33.912:-84.558,33.930:-84.540
30.885,-84.623,30.89,-84.62,2017,30.885:-84.623,30.890:-84.620
33.793,-84.187,33.81,-84.18,2017,33.793:-84.187,33.810:-84.180
31.543,-84.22,31.53,-84.22,2017,31.543:-84.220,31.530:-84.220
33.69,-84.745,33.69,-84.74,2017,33.690:-84.745,33.690:-84.740
32.349,-81.333,32.33,-81.34,2017,32.349:-81.333,32.330:-81.340
32.567,-82.325,32.57,-82.34,2017,32.567:-82.325,32.570:-82.340
34.193,-84.092,34.21,-84.1,2017,34.193:-84.092,34.210:-84.100
33.844,-84.474,33.85,-84.46,2017,33.844:-84.474,33.850:-84.460
34.507,-84.878,34.49,-84.86,2017,34.507:-84.878,34.490:-84.860
30.877,-84.227,30.89,-84.22,2017,30.877:-84.227,30.890:-84.220
33.558,-83.179,33.57,-83.18,2017,33.558:-83.179,33.570:-83.180
33.96,-84.038,33.97,-84.02,2017,33.960:-84.038,33.970:-84.020
34.63,-83.51,34.65,-83.5,2017,34.630:-83.510,34.650:-83.500
34.352,-82.945,34.37,-82.94,2017,34.352:-82.945,34.370:-82.940
33.329,-83.698,33.33,-83.7,2017,33.329:-83.698,33.330:-83.700
32.78,-81.958,32.77,-81.94,2017,32.780:-81.958,32.770:-81.940
30.828,-83.253,30.81,-83.26,2017,30.828:-83.253,30.810:-83.260
31.495,-81.419,31.49,-81.42,2017,31.495:-81.419,31.490:-81.420
33.038,-84.678,33.05,-84.66,2017,33.038:-84.678,33.050:-84.660
33.025,-83.915,33.01,-83.9,2017,33.025:-83.915,33.010:-83.900
33.626,-83.478,33.61,-83.46,2017,33.626:-83.478,33.610:-83.460
32.491,-84.874,32.49,-84.86,2017,32.491:-84.874,32.490:-84.860
33.869,-83.043,33.85,-83.06,2017,33.869:-83.043,33.850:-83.060
33.928,-84.887,33.93,-84.9,2017,33.928:-84.887,33.930:-84.900
31.366,-82.207,31.37,-82.22,2017,31.366:-82.207,31.370:-82.220
31.775,-84.747,31.77,-84.74,2017,31.775:-84.747,31.770:-84.740
33.386,-82.091,33.37,-82.1,2017,33.386:-82.091,33.370:-82.100
32.768,-81.629,32.77,-81.62,2017,32.768:-81.629,32.770:-81.620
33.266,-84.299,33.25,-84.3,2017,33.266:-84.299,33.250:-84.300
32.077,-84.85,32.09,-84.86,2017,32.077:-84.850,32.090:-84.860
31.462,-83.503,31.45,-83.5,2017,31.462:-83.503,31.450:-83.500
32.403,-82.565,32.41,-82.58,2017,32.403:-82.565,32.410:-82.580
32.675,-83.419,32.69,-83.42,2017,32.675:-83.419,32.690:-83.420
33.763,-83.744,33.77,-83.74,2017,33.763:-83.744,33.770:-83.740
31.019,-82.417,31.01,-82.42,2017,31.019:-82.417,31.010:-82.420
31.578,-81.88,31.57,-81.86,2017,31.578:-81.880,31.570:-81.860
32.076,-84.544,32.09,-84.54,2017,32.076:-84.544,32.090:-84.540
31.584,-83.841,31.57,-83.86,2017,31.584:-83.841,31.570:-83.860
31.72,-82.442,31.73,-82.46,2017,31.720:-82.442,31.730:-82.460
31.5,-82.689,31.49,-82.7,2017,31.500:-82.689,31.490:-82.700
31.263,-84.32,31.25,-84.3,2017,31.263:-84.320,31.250:-84.300
33.162,-83.431,33.17,-83.42,2017,33.162:-83.431,33.170:-83.420
34.442,-83.387,34.45,-83.38,2017,34.442:-83.387,34.450:-83.380
34.204,-83.71,34.21,-83.7,2017,34.204:-83.710,34.210:-83.700
31.661,-83.248,31.65,-83.26,2017,31.661:-83.248,31.650:-83.260
31.164,-83.204,31.17,-83.22,2017,31.164:-83.204,31.170:-83.220
32.179,-83.072,32.17,-83.06,2017,32.179:-83.072,32.170:-83.060
30.865,-82.076,30.85,-82.06,2017,30.865:-82.076,30.850:-82.060
30.857,-83.714,30.85,-83.7,2017,30.857:-83.714,30.850:-83.700
31.976,-81.309,31.97,-81.3,2017,31.976:-81.309,31.970:-81.300
31.358,-84.764,31.37,-84.78,2017,31.358:-84.764,31.370:-84.780
31.081,-81.6,31.09,-81.58,2017,31.081:-81.600,31.090:-81.580
32.171,-81.987,32.17,-81.98,2017,32.171:-81.987,32.170:-81.980
33.666,-85.098,33.65,-85.1,2017,33.666:-85.098,33.650:-85.100
34.784,-85.328,34.77,-85.34,2017,34.784:-85.328,34.770:-85.340
32.348,-84.695,32.33,-84.7,2017,32.348:-84.695,32.330:-84.700
34.244,-85.224,34.25,-85.22,2017,34.244:-85.224,34.250:-85.220
34.465,-84.426,34.45,-84.42,2017,34.465:-84.426,34.450:-84.420
33.871,-83.444,33.89,-83.46,2017,33.871:-83.444,33.890:-83.460
33.453,-84.275,33.45,-84.26,2017,33.453:-84.275,33.450:-84.260
30.885,-82.778,30.89,-82.78,2017,30.885:-82.778,30.890:-82.780
31.188,-83.647,31.17,-83.66,2017,31.188:-83.647,31.170:-83.660
33.477,-82.448,33.49,-82.46,2017,33.477:-82.448,33.490:-82.460
33.19,-84.895,33.17,-84.9,2017,33.190:-84.895,33.170:-84.900
32.615,-84.082,32.61,-84.1,2017,32.615:-84.082,32.610:-84.100
31.798,-83.707,31.81,-83.7,2017,31.798:-83.707,31.810:-83.700
34.568,-83.981,34.57,-83.98,2017,34.568:-83.981,34.570:-83.980
32.275,-83.931,32.29,-83.94,2017,32.275:-83.931,32.290:-83.940
34.246,-82.984,34.25,-82.98,2017,34.246:-82.984,34.250:-82.980
34.796,-84.202,34.81,-84.22,2017,34.796:-84.202,34.810:-84.220
33.044,-82.494,33.05,-82.5,2017,33.044:-82.494,33.050:-82.500
33.391,-82.978,33.41,-82.98,2017,33.391:-82.978,33.410:-82.980
32.488,-83.75,32.49,-83.74,2017,32.488:-83.750,32.490:-83.740
32.485,-82.83,32.49,-82.82,2017,32.485:-82.830,32.490:-82.820
32.947,-84.29,32.93,-84.3,2017,32.947:-84.290,32.930:-84.300
31.794,-84.263,31.81,-84.26,2017,31.794:-84.263,31.810:-84.260
31.816,-81.554,31.81,-81.54,2017,31.816:-81.554,31.810:-81.540
33.794,-82.603,33.81,-82.62,2017,33.794:-82.603,33.810:-82.620
30.985,-84.783,30.97,-84.78,2017,30.985:-84.783,30.970:-84.780
32.132,-82.558,32.13,-82.54,2017,32.132:-82.558,32.130:-82.540
34.786,-84.877,34.77,-84.86,2017,34.786:-84.877,34.770:-84.860
33.577,-83.929,33.57,-83.94,2017,33.577:-83.929,33.570:-83.940
32.124,-83.396,32.13,-83.38,2017,32.124:-83.396,32.130:-83.380
34.858,-83.522,34.85,-83.54,2017,34.858:-83.522,34.850:-83.540
32.15,-84.182,32.13,-84.18,2017,32.150:-84.182,32.130:-84.180
32.911,-82.959,32.93,-82.94,2017,32.911:-82.959,32.930:-82.940
32.701,-84.735,32.69,-84.74,2017,32.701:-84.735,32.690:-84.740
31.739,-84.971,31.73,-84.98,2017,31.739:-84.971,31.730:-84.980
19.303,-155.408,19.29,-155.42,2017,19.303:-155.408,19.290:-155.420
19.59,-155.434,19.57,-155.42,2017,19.590:-155.434,19.570:-155.420
21.135,-157.01,21.13,-157.02,2017,21.135:-157.010,21.130:-157.020
22.052,-159.54,22.05,-159.54,2017,22.052:-159.540,22.050:-159.540
20.831,-156.934,20.85,-156.94,2017,20.831:-156.934,20.850:-156.940
20.803,-156.338,20.81,-156.34,2017,20.803:-156.338,20.810:-156.340
21.484,-157.965,21.49,-157.98,2017,21.484:-157.965,21.490:-157.980
20.553,-156.616,20.57,-156.62,2017,20.553:-156.616,20.570:-156.620
41.331,-94.471,41.33,-94.46,2017,41.331:-94.471,41.330:-94.460
41.029,-94.7,41.01,-94.7,2017,41.029:-94.700,41.010:-94.700
43.291,-91.334,43.29,-91.34,2017,43.291:-91.334,43.290:-91.340
40.741,-92.868,40.73,-92.86,2017,40.741:-92.868,40.730:-92.860
41.684,-94.897,41.69,-94.9,2017,41.684:-94.897,41.690:-94.900
42.08,-92.065,42.09,-92.06,2017,42.080:-92.065,42.090:-92.060
42.47,-92.309,42.45,-92.3,2017,42.470:-92.309,42.450:-92.300
42.037,-93.931,42.05,-93.94,2017,42.037:-93.931,42.050:-93.940
42.775,-92.318,42.77,-92.3,2017,42.775:-92.318,42.770:-92.300
42.47,-91.84,42.45,-91.86,2017,42.470:-91.840,42.450:-91.860
42.735,-95.151,42.73,-95.14,2017,42.735:-95.151,42.730:-95.140
42.732,-92.791,42.73,-92.78,2017,42.732:-92.791,42.730:-92.780
42.385,-94.656,42.37,-94.66,2017,42.385:-94.656,42.370:-94.660
42.036,-94.861,42.05,-94.86,2017,42.036:-94.861,42.050:-94.860
41.332,-94.928,41.33,-94.94,2017,41.332:-94.928,41.330:-94.940
41.772,-91.132,41.77,-91.14,2017,41.772:-91.132,41.770:-91.140
43.082,-93.261,43.09,-93.26,2017,43.082:-93.261,43.090:-93.260
42.735,-95.624,42.73,-95.62,2017,42.735:-95.624,42.730:-95.620
43.06,-92.318,43.05,-92.3,2017,43.060:-92.318,43.050:-92.300
41.029,-93.786,41.01,-93.78,2017,41.029:-93.786,41.010:-93.780
43.083,-95.151,43.09,-95.14,2017,43.083:-95.151,43.090:-95.140
42.863,-91.252,42.85,-91.26,2017,42.863:-91.252,42.850:-91.260
41.881,-90.519,41.89,-90.5,2017,41.881:-90.519,41.890:-90.500
42.037,-95.382,42.05,-95.38,2017,42.037:-95.382,42.050:-95.380
41.683,-94.036,41.69,-94.02,2017,41.683:-94.036,41.690:-94.020
40.745,-92.409,40.73,-92.42,2017,40.745:-92.409,40.730:-92.420
40.737,-93.786,40.73,-93.78,2017,40.737:-93.786,40.730:-93.780
42.471,-91.37,42.49,-91.38,2017,42.471:-91.370,42.490:-91.380
40.885,-91.176,40.89,-91.18,2017,40.885:-91.176,40.890:-91.180
43.378,-95.151,43.37,-95.14,2017,43.378:-95.151,43.370:-95.140
42.485,-90.805,42.49,-90.82,2017,42.485:-90.805,42.490:-90.820
43.378,-94.679,43.37,-94.66,2017,43.378:-94.679,43.370:-94.660
42.862,-91.844,42.85,-91.86,2017,42.862:-91.844,42.850:-91.860
43.06,-92.79,43.05,-92.78,2017,43.060:-92.790,43.050:-92.780
42.733,-93.262,42.73,-93.26,2017,42.733:-93.262,42.730:-93.260
40.741,-95.63,40.73,-95.62,2017,40.741:-95.630,40.730:-95.620
42.036,-94.397,42.05,-94.38,2017,42.036:-94.397,42.050:-94.380
42.383,-92.78,42.37,-92.78,2017,42.383:-92.780,42.370:-92.780
41.684,-94.493,41.69,-94.5,2017,41.684:-94.493,41.690:-94.500
42.384,-93.717,42.37,-93.7,2017,42.384:-93.717,42.370:-93.700
43.082,-93.734,43.09,-93.74,2017,43.082:-93.734,43.090:-93.740
42.383,-93.251,42.37,-93.26,2017,42.383:-93.251,42.370:-93.260
41.686,-95.819,41.69,-95.82,2017,41.686:-95.819,41.690:-95.820
40.988,-91.545,40.97,-91.54,2017,40.988:-91.545,40.970:-91.540
43.357,-92.317,43.37,-92.3,2017,43.357:-92.317,43.370:-92.300
42.776,-94.207,42.77,-94.22,2017,42.776:-94.207,42.770:-94.220
42.386,-95.532,42.37,-95.54,2017,42.386:-95.532,42.370:-95.540
41.686,-92.064,41.69,-92.06,2017,41.686:-92.064,41.690:-92.060
42.207,-90.526,42.21,-90.54,2017,42.207:-90.526,42.210:-90.540
41.685,-93.053,41.69,-93.06,2017,41.685:-93.053,41.690:-93.060
41.032,-91.948,41.05,-91.94,2017,41.032:-91.948,41.050:-91.940
41.643,-91.6,41.65,-91.58,2017,41.643:-91.600,41.650:-91.580
42.121,-91.132,42.13,-91.14,2017,42.121:-91.132,42.130:-91.140
41.336,-92.178,41.33,-92.18,2017,41.336:-92.178,41.330:-92.180
43.204,-94.207,43.21,-94.22,2017,43.204:-94.207,43.210:-94.220
40.595,-91.416,40.61,-91.42,2017,40.595:-91.416,40.610:-91.420
42.079,-91.599,42.09,-91.58,2017,42.079:-91.599,42.090:-91.580
41.248,-91.216,41.25,-91.22,2017,41.248:-91.216,41.250:-91.220
41.029,-93.328,41.01,-93.34,2017,41.029:-93.328,41.010:-93.340
43.379,-96.231,43.37,-96.22,2017,43.379:-96.231,43.370:-96.220
41.334,-94.015,41.33,-94.02,2017,41.334:-94.015,41.330:-94.020
41.335,-92.641,41.33,-92.66,2017,41.335:-92.641,41.330:-92.660
41.335,-93.099,41.33,-93.1,2017,41.335:-93.099,41.330:-93.100
42.036,-92.999,42.05,-92.98,2017,42.036:-92.999,42.050:-92.980
41.031,-95.634,41.05,-95.62,2017,41.031:-95.634,41.050:-95.620
43.356,-92.789,43.37,-92.78,2017,43.356:-92.789,43.370:-92.780
42.039,-96.015,42.05,-96.02,2017,42.039:-96.015,42.050:-96.020
41.03,-92.869,41.05,-92.86,2017,41.030:-92.869,41.050:-92.860
41.03,-95.156,41.05,-95.14,2017,41.030:-95.156,41.050:-95.140
41.466,-91.077,41.45,-91.06,2017,41.466:-91.077,41.450:-91.060
43.084,-95.625,43.09,-95.62,2017,43.084:-95.625,43.090:-95.620
43.378,-95.625,43.37,-95.62,2017,43.378:-95.625,43.370:-95.620
40.738,-95.149,40.73,-95.14,2017,40.738:-95.149,40.730:-95.140
43.082,-94.678,43.09,-94.66,2017,43.082:-94.678,43.090:-94.660
42.735,-96.249,42.73,-96.26,2017,42.735:-96.249,42.730:-96.260
42.734,-94.679,42.73,-94.66,2017,42.734:-94.679,42.730:-94.660
41.673,-93.572,41.69,-93.58,2017,41.673:-93.572,41.690:-93.580
41.333,-95.587,41.33,-95.58,2017,41.333:-95.587,41.330:-95.580
41.686,-92.532,41.69,-92.54,2017,41.686:-92.532,41.690:-92.540
40.735,-94.243,40.73,-94.26,2017,40.735:-94.243,40.730:-94.260
42.386,-95.122,42.37,-95.14,2017,42.386:-95.122,42.370:-95.140
41.613,-90.606,41.61,-90.62,2017,41.613:-90.606,41.610:-90.620
41.685,-95.299,41.69,-95.3,2017,41.685:-95.299,41.690:-95.300
43.085,-96.215,43.09,-96.22,2017,43.085:-96.215,43.090:-96.220
42.036,-93.465,42.05,-93.46,2017,42.036:-93.465,42.050:-93.460
42.08,-92.533,42.09,-92.54,2017,42.080:-92.533,42.090:-92.540
40.736,-94.7,40.73,-94.7,2017,40.736:-94.700,40.730:-94.700
41.027,-94.243,41.01,-94.26,2017,41.027:-94.243,41.010:-94.260
40.75,-91.948,40.73,-91.94,2017,40.750:-91.948,40.730:-91.940
41.031,-92.41,41.05,-92.42,2017,41.031:-92.410,41.050:-92.420
41.336,-93.559,41.33,-93.54,2017,41.336:-93.559,41.330:-93.540
41.337,-91.715,41.33,-91.7,2017,41.337:-91.715,41.330:-91.700
40.739,-93.327,40.73,-93.34,2017,40.739:-93.327,40.730:-93.340
42.427,-94.188,42.41,-94.18,2017,42.427:-94.188,42.410:-94.180
43.377,-93.734,43.37,-93.74,2017,43.377:-93.734,43.370:-93.740
43.291,-91.843,43.29,-91.86,2017,43.291:-91.843,43.290:-91.860
42.387,-96.084,42.37,-96.1,2017,42.387:-96.084,42.370:-96.100
43.377,-93.261,43.37,-93.26,2017,43.377:-93.261,43.370:-93.260
42.733,-93.735,42.73,-93.74,2017,42.733:-93.735,42.730:-93.740
43.46,-116.244,43.45,-116.26,2017,43.460:-116.244,43.450:-116.260
46.836,-116.685,46.85,-116.7,2017,46.836:-116.685,46.850:-116.700
45.427,-116.513,45.41,-116.5,2017,45.427:-116.513,45.410:-116.500
48.751,-116.32,48.77,-116.3,2017,48.751:-116.320,48.770:-116.300
48.441,-116.546,48.45,-116.54,2017,48.441:-116.546,48.450:-116.540
47.679,-116.683,47.69,-116.7,2017,47.679:-116.683,47.690:-116.700
47.304,-116.261,47.29,-116.26,2017,47.304:-116.261,47.290:-116.260
45.875,-115.329,45.89,-115.34,2017,45.875:-115.329,45.890:-115.340
46.243,-116.538,46.25,-116.54,2017,46.243:-116.538,46.250:-116.540
46.6,-116.045,46.61,-116.06,2017,46.600:-116.045,46.610:-116.060
45.667,-116.098,45.65,-116.1,2017,45.667:-116.098,45.650:-116.100
46.141,-115.873,46.13,-115.86,2017,46.141:-115.873,46.130:-115.860
47.229,-116.781,47.21,-116.78,2017,47.229:-116.781,47.210:-116.780
43.761,-111.196,43.77,-111.18,2017,43.761:-111.196,43.770:-111.180
44.622,-116.03,44.61,-116.02,2017,44.622:-116.030,44.610:-116.020
44.71,-116.699,44.73,-116.7,2017,44.710:-116.699,44.730:-116.700
43.973,-116.718,43.97,-116.7,2017,43.973:-116.718,43.970:-116.700
44.097,-116.47,44.09,-116.46,2017,44.097:-116.470,44.090:-116.460
44.273,-115.823,44.29,-115.82,2017,44.273:-115.823,44.290:-115.820
43.585,-116.753,43.57,-116.74,2017,43.585:-116.753,43.570:-116.740
47.959,-116.12,47.97,-116.14,2017,47.959:-116.120,47.970:-116.140
46.575,-115.043,46.57,-115.06,2017,46.575:-115.043,46.570:-115.060
43.342,-114.731,43.33,-114.74,2017,43.342:-114.731,43.330:-114.740
42.786,-116.032,42.77,-116.02,2017,42.786:-116.032,42.770:-116.020
41.997,-116.19,42.01,-116.18,2017,41.997:-116.190,42.010:-116.180
43.465,-114.089,43.45,-114.1,2017,43.465:-114.089,43.450:-114.100
42.95,-114.047,42.97,-114.06,2017,42.950:-114.047,42.970:-114.060
