SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey,lkey
37.955,-103.073,37.97,-103.06,2017,37.955:-103.073,-103.073:37.970,10644
38.83,-102.609,38.81,-102.62,2017,38.830:-102.609,-102.609:38.810,10645
37.327,-105.45,37.33,-105.46,2017,37.327:-105.450,-105.450:37.330,14360
38.318000000000005,-103.78,38.33,-103.78,2017,38.318:-103.780,-103.780:38.330,10646
39.711,-104.932,39.73,-104.94,2017,39.711:-104.932,-104.932:39.730,14361
38.44,-102.77600000000001,38.45,-102.78,2017,38.440:-102.776,-102.776:38.450,10647
39.306,-102.605,39.29,-102.62,2017,39.306:-102.605,-102.605:39.290,10648
39.042,-103.605,39.05,-103.62,2017,39.042:-103.605,-103.605:39.050,10649
40.719,-103.116,40.73,-103.1,2017,40.719:-103.116,-103.116:40.730,10650
40.263000000000005,-103.80799999999999,40.25,-103.82,2017,40.263:-103.808,-103.808:40.250,10651
37.954,-103.729,37.97,-103.74,2017,37.954:-103.729,-103.729:37.970,10653
40.594,-102.35799999999999,40.61,-102.34,2017,40.594:-102.358,-102.358:40.610,10654
37.955999999999996,-102.395,37.97,-102.38,2017,37.956:-102.395,-102.395:37.970,10655
40.876,-102.352,40.89,-102.34,2017,40.876:-102.352,-102.352:40.890,10656
40.001999999999995,-103.243,40.01,-103.26,2017,40.002:-103.243,-103.243:40.010,10657
40.004,-102.427,40.01,-102.42,2017,40.004:-102.427,-102.427:40.010,10658
40.762,-104.258,40.77,-104.26,2017,40.762:-104.258,-104.258:40.770,10659
40.321,-104.602,40.33,-104.62,2017,40.321:-104.602,-104.602:40.330,10660
39.348,-104.89299999999999,39.33,-104.9,2017,39.348:-104.893,-104.893:39.330,14362
39.347,-104.355,39.33,-104.34,2017,39.347:-104.355,-104.355:39.330,14363
39.216,-103.885,39.21,-103.9,2017,39.216:-103.885,-103.885:39.210,10661
38.825,-104.49700000000001,38.81,-104.5,2017,38.825:-104.497,-104.497:38.810,10662
38.128,-104.60600000000001,38.13,-104.62,2017,38.128:-104.606,-104.606:38.130,10663
37.67,-104.912,37.69,-104.9,2017,37.670:-104.912,-104.912:37.690,14364
37.405,-104.115,37.41,-104.1,2017,37.405:-104.115,-104.115:37.410,10664
37.198,-106.06700000000001,37.21,-106.06,2017,37.198:-106.067,-106.067:37.210,14365
37.575,-106.34899999999999,37.57,-106.34,2017,37.575:-106.349,-106.349:37.570,14366
37.554,-105.76899999999999,37.57,-105.78,2017,37.554:-105.769,-105.769:37.570,14367
38.092,-106.025,38.09,-106.02,2017,38.092:-106.025,-106.025:38.090,14368
38.001999999999995,-105.691,38.01,-105.7,2017,38.002:-105.691,-105.691:38.010,14369
38.079,-105.383,38.09,-105.38,2017,38.079:-105.383,-105.383:38.090,14370
37.803000000000004,-105.115,37.81,-105.1,2017,37.803:-105.115,-105.115:37.810,14371
38.478,-105.455,38.49,-105.46,2017,38.478:-105.455,-105.455:38.490,14372
39.027,-105.515,39.01,-105.5,2017,39.027:-105.515,-105.515:39.010,14459
39.086999999999996,-105.11399999999999,39.09,-105.1,2017,39.087:-105.114,-105.114:39.090,14374
39.658,-105.22200000000001,39.65,-105.22,2017,39.658:-105.222,-105.222:39.650,14375
40.336,-105.523,40.33,-105.54,2017,40.336:-105.523,-105.523:40.330,19948
40.089,-105.241,40.09,-105.26,2017,40.089:-105.241,-105.241:40.090,14376
40.63,-105.516,40.65,-105.5,2017,40.630:-105.516,-105.516:40.650,14377
40.27,-105.78200000000001,40.29,-105.78,2017,40.270:-105.782,-105.782:40.290,16551
40.684,-106.226,40.69,-106.22,2017,40.684:-106.226,-106.226:40.690,14379
40.503,-106.79700000000001,40.49,-106.78,2017,40.503:-106.797,-106.797:40.490,14380
40.461,-107.051,40.45,-107.06,2017,40.461:-107.051,-107.051:40.450,14381
40.048,-106.164,40.05,-106.18,2017,40.048:-106.164,-106.164:40.050,14382
40.328,-106.167,40.33,-106.18,2017,40.328:-106.167,-106.167:40.330,14383
40.356,-105.70299999999999,40.37,-105.7,2017,40.356:-105.703,-105.703:40.370,14384
39.726,-105.59899999999999,39.73,-105.58,2017,39.726:-105.599,-105.599:39.730,14385
39.451,-107.103,39.45,-107.1,2017,39.451:-107.103,-107.103:39.450,18095
39.542,-106.88799999999999,39.53,-106.9,2017,39.542:-106.888,-106.888:39.530,14387
39.124,-105.895,39.13,-105.9,2017,39.124:-105.895,-105.895:39.130,14388
38.912,-106.164,38.93,-106.18,2017,38.912:-106.164,-106.164:38.930,14390
38.928000000000004,-107.554,38.93,-107.54,2017,38.928:-107.554,-107.554:38.930,14391
38.830999999999996,-106.804,38.85,-106.82,2017,38.831:-106.804,-106.804:38.850,14392
38.46,-106.993,38.45,-106.98,2017,38.460:-106.993,-106.993:38.450,14393
38.266,-106.751,38.25,-106.74,2017,38.266:-106.751,-106.751:38.250,14394
37.704,-106.785,37.69,-106.78,2017,37.704:-106.785,-106.785:37.690,20814
37.344,-107.1,37.33,-107.1,2017,37.344:-107.100,-107.100:37.330,14396
37.164,-106.98,37.17,-106.98,2017,37.164:-106.980,-106.980:37.170,14398
37.313,-107.895,37.33,-107.9,2017,37.313:-107.895,-107.895:37.330,10246
37.089,-108.648,37.09,-108.66,2017,37.089:-108.648,-108.648:37.090,10247
37.519,-108.62299999999999,37.53,-108.62,2017,37.519:-108.623,-108.623:37.530,10248
37.650999999999996,-108.073,37.65,-108.06,2017,37.651:-108.073,-108.073:37.650,14399
38.027,-107.771,38.01,-107.78,2017,38.027:-107.771,-107.771:38.010,14400
38.080999999999996,-108.476,38.09,-108.46,2017,38.081:-108.476,-108.476:38.090,14401
38.422,-108.40100000000001,38.41,-108.42,2017,38.422:-108.401,-108.401:38.410,14402
38.422,-107.927,38.41,-107.94,2017,38.422:-107.927,-107.927:38.410,14403
38.81,-107.82700000000001,38.81,-107.82,2017,38.810:-107.827,-107.827:38.810,14404
38.933,-108.645,38.93,-108.66,2017,38.933:-108.645,-108.645:38.930,14406
39.368,-108.375,39.37,-108.38,2017,39.368:-108.375,-108.375:39.370,14407
39.583,-107.71600000000001,39.57,-107.7,2017,39.583:-107.716,-107.716:39.570,14408
39.907,-107.43,39.89,-107.42,2017,39.907:-107.430,-107.430:39.890,14409
39.937,-108.259,39.93,-108.26,2017,39.937:-108.259,-108.259:39.930,14410
40.611999999999995,-108.182,40.61,-108.18,2017,40.612:-108.182,-108.182:40.610,14411
39.637,-106.162,39.65,-106.18,2017,39.637:-106.162,-106.162:39.650,14413
40.57,-108.92,40.57,-108.94,2017,40.570:-108.920,-108.920:40.570,14414
41.501000000000005,-72.757,41.49,-72.74,2017,41.501:-72.757,-72.757:41.490,12330
38.894,-77.014,38.89,-77.02,2017,38.894:-77.014,-77.014:38.890,10972
39.109,-75.449,39.09,-75.46,2017,39.109:-75.449,-75.449:39.090,11061
39.565,-75.597,39.57,-75.58,2017,39.565:-75.597,-75.597:39.570,11063
38.727,-75.361,38.73,-75.38,2017,38.727:-75.361,-75.361:38.730,11064
29.680999999999997,-82.354,29.69,-82.34,2017,29.681:-82.354,-82.354:29.690,12639
30.36,-82.25399999999999,30.37,-82.26,2017,30.360:-82.254,-82.254:30.370,18204
30.246,-85.69,30.25,-85.7,2017,30.246:-85.690,-85.690:30.250,12640
29.930999999999997,-82.23200000000001,29.93,-82.22,2017,29.931:-82.232,-82.232:29.930,15730
28.307,-80.711,28.29,-80.7,2017,28.307:-80.711,-80.711:28.290,18324
30.404,-85.161,30.41,-85.18,2017,30.404:-85.161,-85.161:30.410,18382
26.901999999999997,-82.031,26.89,-82.02,2017,26.902:-82.031,-82.031:26.890,18249
28.859,-82.492,28.85,-82.5,2017,28.859:-82.492,-82.492:28.850,12644
29.954,-81.818,29.97,-81.82,2017,29.954:-81.818,-81.818:29.970,10817
30.212,-82.626,30.21,-82.62,2017,30.212:-82.626,-82.626:30.210,16747
27.186,-81.81,27.17,-81.82,2017,27.186:-81.810,-81.810:27.170,17761
29.555999999999997,-83.17200000000001,29.57,-83.18,2017,29.556:-83.172,-83.172:29.570,18112
30.345,-81.71300000000001,30.33,-81.7,2017,30.345:-81.713,-81.713:30.330,16312
30.64,-87.27600000000001,30.65,-87.26,2017,30.640:-87.276,-87.276:30.650,18149
29.465999999999998,-81.309,29.45,-81.3,2017,29.466:-81.309,-81.309:29.450,18489
29.8,-84.779,29.81,-84.78,2017,29.800:-84.779,-84.779:29.810,18354
30.55,-84.60799999999999,30.53,-84.62,2017,30.550:-84.608,-84.608:30.530,17655
29.749000000000002,-82.815,29.73,-82.82,2017,29.749:-82.815,-82.815:29.730,12655
26.989,-81.218,26.97,-81.22,2017,26.989:-81.218,-81.218:26.970,18253
29.928,-85.21799999999999,29.93,-85.22,2017,29.928:-85.218,-85.218:29.930,18320
30.476,-82.978,30.49,-82.98,2017,30.476:-82.978,-82.978:30.490,17628
27.491999999999997,-81.81,27.49,-81.82,2017,27.492:-81.810,-81.810:27.490,17726
26.607,-81.223,26.61,-81.22,2017,26.607:-81.223,-81.223:26.610,17637
28.564,-82.402,28.57,-82.42,2017,28.564:-82.402,-82.402:28.570,12661
27.339000000000002,-81.252,27.33,-81.26,2017,27.339:-81.252,-81.252:27.330,18069
27.909000000000002,-82.353,27.89,-82.34,2017,27.909:-82.353,-82.353:27.890,18018
30.85,-85.76700000000001,30.85,-85.78,2017,30.850:-85.767,-85.767:30.850,17490
27.709,-80.597,27.69,-80.58,2017,27.709:-80.597,-80.597:27.690,16483
30.783,-85.229,30.77,-85.22,2017,30.783:-85.229,-85.229:30.770,18145
30.374000000000002,-83.84,30.37,-83.86,2017,30.374:-83.840,-83.840:30.370,16075
30.041,-83.12299999999999,30.05,-83.14,2017,30.041:-83.123,-83.123:30.050,17254
26.553,-81.96799999999999,26.57,-81.98,2017,26.553:-81.968,-81.968:26.570,18396
30.479,-84.346,30.49,-84.34,2017,30.479:-84.346,-84.346:30.490,18269
29.291999999999998,-82.785,29.29,-82.78,2017,29.292:-82.785,-82.785:29.290,18081
30.289,-84.848,30.29,-84.86,2017,30.289:-84.848,-84.848:30.290,12672
30.456,-83.49700000000001,30.45,-83.5,2017,30.456:-83.497,-83.497:30.450,17704
27.427,-82.40100000000001,27.41,-82.42,2017,27.427:-82.401,-82.401:27.410,17725
27.11,-80.441,27.09,-80.46,2017,27.110:-80.441,-80.441:27.090,18115
30.552,-81.736,30.57,-81.74,2017,30.552:-81.736,-81.736:30.570,10820
30.688000000000002,-86.594,30.69,-86.58,2017,30.688:-86.594,-86.594:30.690,18203
27.301,-80.945,27.29,-80.94,2017,27.301:-80.945,-80.945:27.290,18103
28.566,-81.26100000000001,28.57,-81.26,2017,28.566:-81.261,-81.261:28.570,12680
27.995,-81.259,28.01,-81.26,2017,27.995:-81.259,-81.259:28.010,18400
28.325,-82.465,28.33,-82.46,2017,28.325:-82.465,-82.465:28.330,12681
27.892,-82.708,27.89,-82.7,2017,27.892:-82.708,-82.708:27.890,17487
28.003,-81.619,28.01,-81.62,2017,28.003:-81.619,-81.619:28.010,18146
29.581999999999997,-81.745,29.57,-81.74,2017,29.582:-81.745,-81.745:29.570,12684
29.938000000000002,-81.442,29.93,-81.46,2017,29.938:-81.442,-81.442:29.930,17843
27.381999999999998,-80.37100000000001,27.37,-80.38,2017,27.382:-80.371,-80.371:27.370,18114
30.666999999999998,-87.05,30.65,-87.06,2017,30.667:-87.050,-87.050:30.650,17064
27.168000000000003,-82.359,27.17,-82.34,2017,27.168:-82.359,-82.359:27.170,18304
28.745,-81.223,28.73,-81.22,2017,28.745:-81.223,-81.223:28.730,18364
28.633000000000003,-82.133,28.65,-82.14,2017,28.633:-82.133,-82.133:28.650,12689
30.162,-83.006,30.17,-83.02,2017,30.162:-83.006,-83.006:30.170,12887
29.982,-83.65700000000001,29.97,-83.66,2017,29.982:-83.657,-83.657:29.970,18148
30.031,-82.35700000000001,30.05,-82.34,2017,30.031:-82.357,-82.357:30.050,18086
29.02,-81.191,29.01,-81.18,2017,29.020:-81.191,-81.191:29.010,18673
30.136,-84.40700000000001,30.13,-84.42,2017,30.136:-84.407,-84.407:30.130,17928
30.631999999999998,-86.12100000000001,30.65,-86.14,2017,30.632:-86.121,-86.121:30.650,12694
30.61,-85.713,30.61,-85.7,2017,30.610:-85.713,-85.713:30.610,15767
26.146,-80.258,26.13,-80.26,2017,26.146:-80.258,-80.258:26.130,17808
28.680999999999997,-81.653,28.69,-81.66,2017,28.681:-81.653,-81.653:28.690,18621
29.238000000000003,-82.186,29.25,-82.18,2017,29.238:-82.186,-82.186:29.250,12698
29.241,-81.689,29.25,-81.7,2017,29.241:-81.689,-81.689:29.250,15852
26.646,-80.453,26.65,-80.46,2017,26.646:-80.453,-80.453:26.650,18021
26.221999999999998,-80.551,26.21,-80.54,2017,26.222:-80.551,-80.551:26.210,32826
26.296,-80.85600000000001,26.29,-80.86,2017,26.296:-80.856,-80.856:26.290,12867
26.177,-80.854,26.17,-80.86,2017,26.177:-80.854,-80.854:26.170,19855
26.171999999999997,-81.559,26.17,-81.54,2017,26.172:-81.559,-81.559:26.170,18068
25.605,-80.392,25.61,-80.38,2017,25.605:-80.392,-80.392:25.610,15729
24.947,-81.563,24.93,-81.58,2017,24.947:-81.563,-81.563:24.930,16748
25.551,-80.83,25.57,-80.82,2017,25.551:-80.830,-80.830:25.570,12703
34.244,-84.846,34.25,-84.86,2017,34.244:-84.846,-84.846:34.250,16592
32.806999999999995,-83.691,32.81,-83.7,2017,32.807:-83.691,-83.691:32.810,10902
32.403,-81.732,32.41,-81.74,2017,32.403:-81.732,-81.732:32.410,12704
33.05,-81.929,33.05,-81.94,2017,33.050:-81.929,-81.929:33.050,12705
33.315,-83.96600000000001,33.33,-83.98,2017,33.315:-83.966,-83.966:33.330,11131
34.878,-85.12200000000001,34.89,-85.14,2017,34.878:-85.122,-85.122:34.890,14769
33.912,-84.55799999999999,33.93,-84.54,2017,33.912:-84.558,-84.558:33.930,10903
30.885,-84.62299999999999,30.89,-84.62,2017,30.885:-84.623,-84.623:30.890,15366
33.793,-84.18700000000001,33.81,-84.18,2017,33.793:-84.187,-84.187:33.810,10904
31.543000000000003,-84.22,31.53,-84.22,2017,31.543:-84.220,-84.220:31.530,12706
33.69,-84.745,33.69,-84.74,2017,33.690:-84.745,-84.745:33.690,11129
32.349000000000004,-81.333,32.33,-81.34,2017,32.349:-81.333,-81.333:32.330,19035
32.567,-82.325,32.57,-82.34,2017,32.567:-82.325,-82.325:32.570,12707
34.193000000000005,-84.09200000000001,34.21,-84.1,2017,34.193:-84.092,-84.092:34.210,10905
33.844,-84.47399999999999,33.85,-84.46,2017,33.844:-84.474,-84.474:33.850,10907
34.507,-84.87799999999999,34.49,-84.86,2017,34.507:-84.878,-84.878:34.490,14902
30.877,-84.227,30.89,-84.22,2017,30.877:-84.227,-84.227:30.890,12882
33.558,-83.179,33.57,-83.18,2017,33.558:-83.179,-83.179:33.570,11130
33.96,-84.038,33.97,-84.02,2017,33.960:-84.038,-84.038:33.970,15842
34.63,-83.51,34.65,-83.5,2017,34.630:-83.510,-83.510:34.650,10909
34.352,-82.945,34.37,-82.94,2017,34.352:-82.945,-82.945:34.370,10910
33.329,-83.698,33.33,-83.7,2017,33.329:-83.698,-83.698:33.330,10911
32.78,-81.958,32.77,-81.94,2017,32.780:-81.958,-81.958:32.770,12708
30.828000000000003,-83.25299999999999,30.81,-83.26,2017,30.828:-83.253,-83.253:30.810,12709
31.495,-81.419,31.49,-81.42,2017,31.495:-81.419,-81.419:31.490,10912
33.038000000000004,-84.678,33.05,-84.66,2017,33.038:-84.678,-84.678:33.050,10913
33.025,-83.915,33.01,-83.9,2017,33.025:-83.915,-83.915:33.010,11132
33.626,-83.478,33.61,-83.46,2017,33.626:-83.478,-83.478:33.610,11175
32.491,-84.874,32.49,-84.86,2017,32.491:-84.874,-84.874:32.490,10916
33.869,-83.04299999999999,33.85,-83.06,2017,33.869:-83.043,-83.043:33.850,10917
33.928000000000004,-84.887,33.93,-84.9,2017,33.928:-84.887,-84.887:33.930,16586
31.366,-82.20700000000001,31.37,-82.22,2017,31.366:-82.207,-82.207:31.370,10918
31.775,-84.74700000000001,31.77,-84.74,2017,31.775:-84.747,-84.747:31.770,12864
33.385999999999996,-82.09100000000001,33.37,-82.1,2017,33.386:-82.091,-82.091:33.370,12710
32.768,-81.62899999999999,32.77,-81.62,2017,32.768:-81.629,-81.629:32.770,19036
33.266,-84.29899999999999,33.25,-84.3,2017,33.266:-84.299,-84.299:33.250,10919
32.077,-84.85,32.09,-84.86,2017,32.077:-84.850,-84.850:32.090,19472
31.462,-83.50299999999999,31.45,-83.5,2017,31.462:-83.503,-83.503:31.450,12711
32.403,-82.565,32.41,-82.58,2017,32.403:-82.565,-82.565:32.410,12712
32.675,-83.419,32.69,-83.42,2017,32.675:-83.419,-83.419:32.690,12713
33.763000000000005,-83.744,33.77,-83.74,2017,33.763:-83.744,-83.744:33.770,10920
31.019000000000002,-82.417,31.01,-82.42,2017,31.019:-82.417,-82.417:31.010,10921
31.578000000000003,-81.88,31.57,-81.86,2017,31.578:-81.880,-81.880:31.570,10922
32.076,-84.544,32.09,-84.54,2017,32.076:-84.544,-84.544:32.090,12733
31.584,-83.84100000000001,31.57,-83.86,2017,31.584:-83.841,-83.841:31.570,12714
31.72,-82.44200000000001,31.73,-82.46,2017,31.720:-82.442,-82.442:31.730,10923
31.5,-82.689,31.49,-82.7,2017,31.500:-82.689,-82.689:31.490,10924
31.263,-84.32,31.25,-84.3,2017,31.263:-84.320,-84.320:31.250,12715
33.162,-83.431,33.17,-83.42,2017,33.162:-83.431,-83.431:33.170,10925
34.442,-83.387,34.45,-83.38,2017,34.442:-83.387,-83.387:34.450,10926
34.204,-83.71,34.21,-83.7,2017,34.204:-83.710,-83.710:34.210,10927
31.660999999999998,-83.24799999999999,31.65,-83.26,2017,31.661:-83.248,-83.248:31.650,12716
31.164,-83.204,31.17,-83.22,2017,31.164:-83.204,-83.204:31.170,10928
32.179,-83.072,32.17,-83.06,2017,32.179:-83.072,-83.072:32.170,12717
30.865,-82.07600000000001,30.85,-82.06,2017,30.865:-82.076,-82.076:30.850,20648
30.857,-83.714,30.85,-83.7,2017,30.857:-83.714,-83.714:30.850,12718
31.976,-81.309,31.97,-81.3,2017,31.976:-81.309,-81.309:31.970,10930
31.358,-84.764,31.37,-84.78,2017,31.358:-84.764,-84.764:31.370,12719
31.081,-81.6,31.09,-81.58,2017,31.081:-81.600,-81.600:31.090,10931
32.171,-81.98700000000001,32.17,-81.98,2017,32.171:-81.987,-81.987:32.170,12720
33.666,-85.098,33.65,-85.1,2017,33.666:-85.098,-85.098:33.650,10932
34.784,-85.32799999999999,34.77,-85.34,2017,34.784:-85.328,-85.328:34.770,14770
32.348,-84.695,32.33,-84.7,2017,32.348:-84.695,-84.695:32.330,10933
34.244,-85.22399999999999,34.25,-85.22,2017,34.244:-85.224,-85.224:34.250,14771
34.465,-84.426,34.45,-84.42,2017,34.465:-84.426,-84.426:34.450,14772
33.871,-83.444,33.89,-83.46,2017,33.871:-83.444,-83.444:33.890,10934
33.453,-84.275,33.45,-84.26,2017,33.453:-84.275,-84.275:33.450,10935
30.885,-82.77799999999999,30.89,-82.78,2017,30.885:-82.778,-82.778:30.890,35727
31.188000000000002,-83.647,31.17,-83.66,2017,31.188:-83.647,-83.647:31.170,12721
33.477,-82.448,33.49,-82.46,2017,33.477:-82.448,-82.448:33.490,10937
33.19,-84.895,33.17,-84.9,2017,33.190:-84.895,-84.895:33.170,10938
32.615,-84.08200000000001,32.61,-84.1,2017,32.615:-84.082,-84.082:32.610,10939
31.798000000000002,-83.70700000000001,31.81,-83.7,2017,31.798:-83.707,-83.707:31.810,12722
34.568000000000005,-83.98100000000001,34.57,-83.98,2017,34.568:-83.981,-83.981:34.570,10940
32.275,-83.931,32.29,-83.94,2017,32.275:-83.931,-83.931:32.290,12724
34.246,-82.984,34.25,-82.98,2017,34.246:-82.984,-82.984:34.250,10942
34.796,-84.20200000000001,34.81,-84.22,2017,34.796:-84.202,-84.202:34.810,14773
33.044000000000004,-82.494,33.05,-82.5,2017,33.044:-82.494,-82.494:33.050,12725
33.391,-82.978,33.41,-82.98,2017,33.391:-82.978,-82.978:33.410,11170
32.488,-83.75,32.49,-83.74,2017,32.488:-83.750,-83.750:32.490,12726
32.485,-82.83,32.49,-82.82,2017,32.485:-82.830,-82.830:32.490,12727
32.946999999999996,-84.29,32.93,-84.3,2017,32.947:-84.290,-84.290:32.930,10944
31.794,-84.26299999999999,31.81,-84.26,2017,31.794:-84.263,-84.263:31.810,12728
31.816,-81.554,31.81,-81.54,2017,31.816:-81.554,-81.554:31.810,10945
33.794000000000004,-82.603,33.81,-82.62,2017,33.794:-82.603,-82.603:33.810,10946
30.985,-84.78299999999999,30.97,-84.78,2017,30.985:-84.783,-84.783:30.970,12729
32.132,-82.55799999999999,32.13,-82.54,2017,32.132:-82.558,-82.558:32.130,12730
34.786,-84.87700000000001,34.77,-84.86,2017,34.786:-84.877,-84.877:34.770,14774
33.577,-83.929,33.57,-83.94,2017,33.577:-83.929,-83.929:33.570,10947
32.124,-83.396,32.13,-83.38,2017,32.124:-83.396,-83.396:32.130,12731
34.858000000000004,-83.522,34.85,-83.54,2017,34.858:-83.522,-83.522:34.850,14775
32.15,-84.182,32.13,-84.18,2017,32.150:-84.182,-84.182:32.130,12732
32.911,-82.959,32.93,-82.94,2017,32.911:-82.959,-82.959:32.930,12734
32.701,-84.735,32.69,-84.74,2017,32.701:-84.735,-84.735:32.690,16388
31.739,-84.971,31.73,-84.98,2017,31.739:-84.971,-84.971:31.730,18901
19.303,-155.408,19.29,-155.42,2017,19.303:-155.408,-155.408:19.290,20281
19.59,-155.434,19.57,-155.42,2017,19.590:-155.434,-155.434:19.570,20280
21.135,-157.01,21.13,-157.02,2017,21.135:-157.010,-157.010:21.130,14193
22.052,-159.54,22.05,-159.54,2017,22.052:-159.540,-159.540:22.050,14194
20.831,-156.934,20.85,-156.94,2017,20.831:-156.934,-156.934:20.850,14195
20.803,-156.338,20.81,-156.34,2017,20.803:-156.338,-156.338:20.810,14196
21.484,-157.965,21.49,-157.98,2017,21.484:-157.965,-157.965:21.490,14197
20.553,-156.616,20.57,-156.62,2017,20.553:-156.616,-156.616:20.570,14202
41.331,-94.471,41.33,-94.46,2017,41.331:-94.471,-94.471:41.330,13634
41.028999999999996,-94.7,41.01,-94.7,2017,41.029:-94.700,-94.700:41.010,15454
43.291000000000004,-91.334,43.29,-91.34,2017,43.291:-91.334,-91.334:43.290,13636
40.741,-92.868,40.73,-92.86,2017,40.741:-92.868,-92.868:40.730,13637
41.684,-94.897,41.69,-94.9,2017,41.684:-94.897,-94.897:41.690,13638
42.08,-92.065,42.09,-92.06,2017,42.080:-92.065,-92.065:42.090,13639
42.47,-92.309,42.45,-92.3,2017,42.470:-92.309,-92.309:42.450,13640
42.037,-93.931,42.05,-93.94,2017,42.037:-93.931,-93.931:42.050,32529
42.775,-92.318,42.77,-92.3,2017,42.775:-92.318,-92.318:42.770,18173
42.47,-91.84,42.45,-91.86,2017,42.470:-91.840,-91.840:42.450,13644
42.735,-95.15100000000001,42.73,-95.14,2017,42.735:-95.151,-95.151:42.730,13645
42.732,-92.791,42.73,-92.78,2017,42.732:-92.791,-92.791:42.730,13646
42.385,-94.656,42.37,-94.66,2017,42.385:-94.656,-94.656:42.370,13647
42.036,-94.861,42.05,-94.86,2017,42.036:-94.861,-94.861:42.050,13648
41.332,-94.928,41.33,-94.94,2017,41.332:-94.928,-94.928:41.330,19668
41.772,-91.132,41.77,-91.14,2017,41.772:-91.132,-91.132:41.770,17909
43.082,-93.26100000000001,43.09,-93.26,2017,43.082:-93.261,-93.261:43.090,13651
42.735,-95.624,42.73,-95.62,2017,42.735:-95.624,-95.624:42.730,13652
43.06,-92.318,43.05,-92.3,2017,43.060:-92.318,-92.318:43.050,13653
41.028999999999996,-93.786,41.01,-93.78,2017,41.029:-93.786,-93.786:41.010,13654
43.083,-95.15100000000001,43.09,-95.14,2017,43.083:-95.151,-95.151:43.090,13655
42.863,-91.25200000000001,42.85,-91.26,2017,42.863:-91.252,-91.252:42.850,13657
